Contig337	YP_009329869.1	YP_009329869.1 RdRp [Beihai barnacle virus 13]	39.7	463	252	6	722	2041	10	468	6.30e-104	329
Contig337	YP_009329882.1	YP_009329882.1 RdRp [Wuhan insect virus 23]	36.7	469	288	6	704	2104	4	465	5.83e-85	280
Contig337	YP_009333350.1	YP_009333350.1 RdRp [Beihai partiti-like virus 2]	32.8	308	197	5	986	1879	109	416	1.81e-41	162
Contig337	YP_009329875.1	YP_009329875.1 RdRp [Hubei partiti-like virus 11]	31.2	414	254	10	884	2050	74	481	6.06e-40	158
Contig337	YP_009342458.1	YP_009342458.1 RdRp [Wuhan fly virus 5]	29.6	399	257	9	779	1933	61	449	2.20e-35	144
Contig341	YP_010797547.1	YP_010797547.1 G [Blacklegged tick chuvirus 2]	23.7	582	428	7	5098	3389	22	599	2.62e-42	170
Contig341	YP_009182178.1	YP_009182178.1 putative glycoprotein [Imjin River virus 1]	23.7	573	419	11	5092	3404	23	587	1.28e-41	167
Contig341	YP_009177720.1	YP_009177720.1 glycoprotein [Wuhan Mosquito Virus 8]	23.7	573	419	11	5092	3404	23	587	2.34e-40	164
Contig341	YP_010797754.1	YP_010797754.1 glycoprotein [Culex mosquito virus 5]	23.0	574	422	11	5092	3404	23	587	5.58e-40	162
Contig341	YP_009177702.1	YP_009177702.1 glycoprotein [Bole Tick Virus 3]	23.3	658	477	15	5134	3197	15	656	7.80e-40	162
Contig385	YP_009552139.1	YP_009552139.1 serine/threonine-protein kinase 1 [Malacosoma neustria nucleopolyhedrovirus]	30.4	247	160	4	5680	4955	10	249	1.38e-23	106
Contig385	NP_258271.1	NP_258271.1 protein kinase [Spodoptera litura nucleopolyhedrovirus]	29.9	241	152	7	5647	4940	27	255	3.69e-20	96.7
Contig385	YP_009505812.1	YP_009505812.1 protein kinase [Spodoptera littoralis nucleopolyhedrovirus]	30.1	239	154	6	5647	4940	30	258	2.67e-19	94.4
Contig385	NP_891851.1	NP_891851.1 pk-1 [Cryptophlebia leucotreta granulovirus]	27.0	274	181	9	5698	4904	46	309	1.19e-18	93.2
Contig385	YP_001036296.1	YP_001036296.1 protein kinase 1 [Spodoptera frugiperda multiple nucleopolyhedrovirus]	26.0	281	180	8	5707	4904	12	277	2.98e-18	91.3
Contig393	YP_010779570.1	YP_010779570.1 methyltransferase [Moumouvirus goulette]	29.1	371	225	11	1460	378	36	378	7.50e-36	143
Contig393	YP_004894539.1	YP_004894539.1 DNA methyltransferase [Megavirus chiliensis]	29.0	369	220	12	1448	378	40	378	7.03e-34	137
Contig393	YP_010776352.1	YP_010776352.1 putative RNA methyltransferase [Powai lake megavirus]	29.0	369	220	13	1448	378	40	378	7.03e-34	137
Contig393	YP_010780619.1	YP_010780619.1 putative RNA methyltransferase [Tupanvirus deep ocean]	27.6	384	215	13	1451	378	58	404	8.82e-34	138
Contig393	YP_007354386.1	YP_007354386.1 DNA methyltransferase [Acanthamoeba polyphaga moumouvirus]	28.5	369	230	8	1460	378	11	353	1.43e-33	135
Contig398	YP_009666148.1	YP_009666148.1 hypothetical protein FLA14_p101 [Diachasmimorpha longicaudata entomopoxvirus]	31.2	308	192	6	478	1383	16	309	6.56e-33	132
Contig398	YP_010796805.1	YP_010796805.1 putative RNA helicase [Diachasmimorpha longicaudata entomopoxvirus]	31.2	308	192	6	478	1383	16	309	6.56e-33	132
Contig398	YP_003970003.1	YP_003970003.1 putative superfamily II helicase/eIF-4AIII [Cafeteria roenbergensis virus BV-PW1]	27.5	313	214	6	451	1383	9	310	4.02e-28	119
Contig400	YP_002154675.1	YP_002154675.1 serine-threonine kinase [Feldmannia species virus]	29.7	300	147	8	3368	4129	11	292	2.66e-27	120
Contig400	YP_010779412.1	YP_010779412.1 kinase [Moumouvirus goulette]	34.7	259	129	11	3338	4015	4	255	4.84e-27	116
Contig400	YP_010803051.1	YP_010803051.1 serine/threonine-protein kinase [Fadolivirus algeromassiliense]	30.1	272	161	9	3368	4129	17	277	3.29e-25	114
Contig400	YP_010778841.1	YP_010778841.1 serine/threonine protein kinase [Bodo saltans virus]	27.4	285	173	7	3347	4135	3	275	4.62e-25	113
Contig400	YP_010778246.1	YP_010778246.1 serine/threonine protein kinase [Bodo saltans virus]	29.0	269	164	9	3368	4126	28	285	6.71e-23	106
Contig401	YP_009665657.1	YP_009665657.1 serine-threonine kinase [Feldmannia irregularis virus a]	29.1	320	205	6	4878	5822	8	310	1.44e-28	124
Contig401	YP_002154675.1	YP_002154675.1 serine-threonine kinase [Feldmannia species virus]	29.7	300	147	8	3381	4142	11	292	3.10e-27	120
Contig401	YP_009162415.1	YP_009162415.1 serine-threonine kinase [Salmon gill poxvirus]	28.7	258	144	5	4878	5651	6	223	3.34e-27	117
Contig401	YP_010779412.1	YP_010779412.1 kinase [Moumouvirus goulette]	34.7	259	129	11	3351	4028	4	255	5.60e-27	116
Contig401	YP_010803051.1	YP_010803051.1 serine/threonine-protein kinase [Fadolivirus algeromassiliense]	30.1	272	161	9	3381	4142	17	277	3.83e-25	114
Contig418	YP_009448636.1	YP_009448636.1 Cytochrome P450-like protein E-class [Orpheovirus IHUMI-LCC2]	24.1	468	297	11	1066	2445	36	453	2.77e-30	129
Contig418	YP_009448979.1	YP_009448979.1 Cytochrome P450-like protein E-class [Orpheovirus IHUMI-LCC2]	28.5	172	117	3	1897	2400	303	472	1.54e-14	80.9
Contig420	YP_010782648.1	YP_010782648.1 elongation factor 2 [Tupanvirus soda lake]	38.5	369	209	6	1217	114	462	813	3.73e-83	274
Contig420	YP_010781262.1	YP_010781262.1 mimivirus elongation factor aef-2 [Tupanvirus deep ocean]	38.0	361	207	4	1217	135	462	805	2.10e-80	266
Contig420	YP_010803532.1	YP_010803532.1 eukaryotic translation elongation factor 2 [Fadolivirus algeromassiliense]	37.2	392	218	8	1262	114	445	817	6.24e-79	263
Contig427	YP_010772338.1	YP_010772338.1 hypothetical protein QIT38_gp43 [Methanocaldococcus fervens tailed virus 1]	34.1	232	140	5	1276	590	435	656	7.73e-26	113
Contig444	YP_007032446.1	YP_007032446.1 HAM1-like protein [Cassava brown streak virus]	47.1	155	82	0	714	250	52	206	7.92e-45	152
Contig444	YP_007027011.1	YP_007027011.1 polyprotein [Cassava brown streak virus]	47.1	155	82	0	714	250	2360	2514	5.04e-41	152
Contig444	YP_004063983.1	YP_004063983.1 HAM1-like protein [Ugandan cassava brown streak virus]	45.7	151	82	0	714	262	29	179	3.19e-38	135
Contig444	YP_010803007.1	YP_010803007.1 inosine triphosphate pyrophosphatase [Fadolivirus algeromassiliense]	41.0	166	88	2	714	247	32	197	1.07e-37	133
Contig444	YP_004063681.1	YP_004063681.1 polyprotein [Ugandan cassava brown streak virus]	45.7	151	82	0	714	262	2361	2511	7.04e-35	135
Contig445	YP_009509095.1	YP_009509095.1 v-kit protein (370 aa) (1242 is 3rd base in codon) [Feline sarcoma virus (STRAIN HARDY-ZUCKERMAN 4)]	61.4	324	98	6	1111	2034	1	313	7.97e-119	372
Contig445	YP_009508243.1	YP_009508243.1 unnamed protein product [Feline sarcoma virus (STRAIN HARDY-ZUCKERMAN 4)]	61.0	326	100	6	1105	2034	412	726	4.71e-114	374
Contig445	NP_042289.1	NP_042289.1 P68 protein [UR2 sarcoma virus]	33.2	298	129	4	1150	2022	232	466	3.80e-33	139
Contig445	NP_955595.1	NP_955595.1 ABL [Abelson murine leukemia virus]	44.1	102	56	1	1717	2022	226	326	6.63e-22	105
Contig445	NP_057866.1	NP_057866.1 p120 Gag-Abl polyprotein [Abelson murine leukemia virus]	44.1	102	56	1	1717	2022	461	561	9.08e-22	105
Contig449	YP_010782648.1	YP_010782648.1 elongation factor 2 [Tupanvirus soda lake]	52.2	580	243	8	126	1856	3	551	6.30e-184	543
Contig449	YP_010803532.1	YP_010803532.1 eukaryotic translation elongation factor 2 [Fadolivirus algeromassiliense]	52.6	578	243	9	126	1856	8	555	4.01e-183	541
Contig449	YP_010781262.1	YP_010781262.1 mimivirus elongation factor aef-2 [Tupanvirus deep ocean]	52.1	580	244	8	126	1856	3	551	7.09e-183	541
Contig450	YP_010803532.1	YP_010803532.1 eukaryotic translation elongation factor 2 [Fadolivirus algeromassiliense]	54.4	843	351	11	126	2648	8	819	8.48e-307	872
Contig450	YP_010782648.1	YP_010782648.1 elongation factor 2 [Tupanvirus soda lake]	53.5	845	357	10	126	2648	3	815	1.69e-305	868
Contig450	YP_010781262.1	YP_010781262.1 mimivirus elongation factor aef-2 [Tupanvirus deep ocean]	53.5	845	357	10	126	2648	3	815	1.56e-303	863
Contig452	YP_009640097.1	YP_009640097.1 hypothetical protein AV955_gp109 [Diadromus pulchellus ascovirus 4a]	45.2	290	155	2	1413	556	1	290	5.34e-87	274
Contig453	YP_009640097.1	YP_009640097.1 hypothetical protein AV955_gp109 [Diadromus pulchellus ascovirus 4a]	45.2	290	155	2	3647	2790	1	290	3.46e-82	274
Contig454	YP_009640097.1	YP_009640097.1 hypothetical protein AV955_gp109 [Diadromus pulchellus ascovirus 4a]	45.2	290	155	2	1413	556	1	290	6.98e-86	274
Contig482	YP_003969759.1	YP_003969759.1 putative DnaJ/Hsp40 [Cafeteria roenbergensis virus BV-PW1]	28.0	371	222	14	1138	2178	8	357	5.57e-30	126
Contig482	YP_009174918.1	YP_009174918.1 hypothetical protein AR679_gp232 [Yellowstone lake phycodnavirus 1]	28.2	298	155	11	1138	1986	2	255	3.26e-16	84.0
Contig482	YP_010779693.1	YP_010779693.1 hypothetical protein QJ854_gp324 [Moumouvirus goulette]	52.3	65	30	1	1132	1326	3	66	1.52e-11	66.6
Contig482	YP_010803062.1	YP_010803062.1 DnaJ chaperone protein [Fadolivirus algeromassiliense]	36.3	124	72	2	1123	1476	3	125	6.53e-11	67.0
Contig482	YP_010841629.1	YP_010841629.1 putative J domain-containing protein [Cotonvirus japonicus]	44.4	63	34	1	1132	1320	2	63	2.05e-06	52.0
Contig484	YP_009483690.1	YP_009483690.1 Carboxylic ester hydrolase [Pandoravirus quercus]	29.1	309	183	9	2122	1241	46	333	7.10e-27	119
Contig484	YP_009119216.1	YP_009119216.1 carboxylesterase [Pandoravirus inopinatum]	23.5	421	240	18	1819	692	1	384	3.50e-17	88.6
Contig491	YP_002321389.1	YP_002321389.1 semaphorin-like protein [Oryctes rhinoceros nudivirus]	38.0	408	225	9	1195	2412	5	386	7.03e-79	270
Contig491	NP_065506.1	NP_065506.1 semaphorin homolog [Alcelaphine gammaherpesvirus 1]	25.4	433	260	21	1072	2316	148	535	1.58e-20	101
Contig492	YP_002321389.1	YP_002321389.1 semaphorin-like protein [Oryctes rhinoceros nudivirus]	38.7	401	225	8	1227	2423	5	386	1.28e-81	276
Contig492	NP_065506.1	NP_065506.1 semaphorin homolog [Alcelaphine gammaherpesvirus 1]	25.8	426	260	20	1104	2327	148	535	1.22e-22	107
Contig493	NP_039120.1	NP_039120.1 p28-like protein [Fowlpox virus]	41.7	156	85	3	942	475	154	303	2.64e-33	131
Contig493	YP_009046385.1	YP_009046385.1 N1R/p28 family protein [Pigeonpox virus]	40.4	156	87	3	942	475	154	303	3.48e-32	129
Contig493	YP_009448075.1	YP_009448075.1 N1R/p28 family protein [Flamingopox virus FGPVKD09]	40.4	156	87	3	942	475	155	304	3.55e-32	129
Contig493	YP_009046149.1	YP_009046149.1 N1R/p28 family protein [Penguinpox virus]	41.8	141	76	3	897	475	171	305	1.09e-29	122
Contig493	YP_009282708.1	YP_009282708.1 zinc finger-like protein [Skunkpox virus]	37.5	72	44	1	753	538	180	250	5.02e-12	69.3
Contig500	YP_010778822.1	YP_010778822.1 rab domain-containing protein [Bodo saltans virus]	32.5	166	104	2	186	662	5	169	3.74e-24	100
Contig500	YP_010779745.1	YP_010779745.1 GTPase family protein [Moumouvirus goulette]	41.0	117	68	1	183	530	6	122	8.08e-23	96.7
Contig500	YP_010789573.1	YP_010789573.1 Rab family GTPase [Moumouvirus australiensis]	39.3	117	70	1	183	530	6	122	5.85e-21	91.7
Contig500	YP_003986711.1	YP_003986711.1 probable RAB-related GTPase [Acanthamoeba polyphaga mimivirus]	36.4	118	74	1	183	533	6	123	1.44e-20	90.9
Contig500	YP_010776182.1	YP_010776182.1 putative RAB-related GTPase [Powai lake megavirus]	37.3	118	73	1	183	533	6	123	1.53e-20	90.5
Contig502	YP_009482227.1	YP_009482227.1 Histone H2B domain containing protein [Pandoravirus neocaledonia]	59.8	117	47	0	2577	2927	64	180	1.91e-34	134
Contig502	YP_009481299.1	YP_009481299.1 Histone H2B domain containing protein [Pandoravirus macleodensis]	73.0	89	24	0	2661	2927	91	179	3.44e-34	133
Contig502	YP_008319525.2	YP_008319525.2 Histone H2B domain containing protein [Pandoravirus dulcis]	71.9	89	25	0	2661	2927	93	181	1.04e-33	132
Contig502	YP_009483470.1	YP_009483470.1 Histone H2B domain containing protein [Pandoravirus quercus]	71.9	89	25	0	2661	2927	91	179	8.74e-33	129
Contig502	YP_008437980.1	YP_008437980.1 Histone H2B domain [Pandoravirus salinus]	71.3	87	25	0	2667	2927	97	183	1.13e-31	126
Contig511	YP_009173408.1	YP_009173408.1 serine-threonine kinase [Chrysochromulina ericina virus]	30.8	195	110	7	861	286	115	287	4.08e-17	86.7
Contig511	NP_703110.1	NP_703110.1 protein kinase - 2 [Rachiplusia ou multiple nucleopolyhedrovirus]	33.5	164	79	7	765	286	57	194	1.75e-14	77.0
Contig511	NP_054153.1	NP_054153.1 protein kinase [Autographa californica nucleopolyhedrovirus]	33.3	165	80	7	765	283	57	195	4.35e-14	75.9
Contig511	NP_047520.1	NP_047520.1 GCN2 [Bombyx mori nucleopolyhedrovirus]	32.9	164	80	7	765	286	57	194	2.41e-13	73.9
Contig511	YP_010779989.1	YP_010779989.1 tyrosine kinase family protein [Moumouvirus goulette]	32.6	172	87	6	774	274	1443	1590	2.20e-12	75.5
Contig512	YP_009330065.1	YP_009330065.1 RNA-dependent RNA polymerase [Hubei narna-like virus 18]	34.5	693	367	21	2283	247	33	652	9.79e-100	325
Contig512	YP_009337792.1	YP_009337792.1 RNA-dependent RNA polymerase [Hubei narna-like virus 19]	34.2	657	360	21	2292	349	82	675	3.23e-91	304
Contig512	NP_660178.1	NP_660178.1 RNA-dependent RNA polymerase [Saccharomyces 20S RNA narnavirus]	26.6	567	337	25	2160	565	130	652	4.06e-19	95.9
Contig512	NP_660177.1	NP_660177.1 RNA-dependent RNA polymerase [Saccharomyces 23S RNA narnavirus]	24.6	617	331	23	2091	520	184	759	1.92e-16	87.4
Contig512	YP_009337087.1	YP_009337087.1 RNA-dependent RNA polymerase [Hubei narna-like virus 4]	23.6	229	158	7	1716	1063	331	553	2.36e-06	54.7
Contig513	YP_009330065.1	YP_009330065.1 RNA-dependent RNA polymerase [Hubei narna-like virus 18]	34.8	704	372	21	248	2317	22	652	7.26e-100	328
Contig513	YP_009337792.1	YP_009337792.1 RNA-dependent RNA polymerase [Hubei narna-like virus 19]	34.4	665	364	21	248	2215	74	675	7.94e-93	311
Contig513	NP_660178.1	NP_660178.1 RNA-dependent RNA polymerase [Saccharomyces 20S RNA narnavirus]	26.5	567	338	25	404	1999	130	652	4.56e-18	92.8
Contig513	NP_660177.1	NP_660177.1 RNA-dependent RNA polymerase [Saccharomyces 23S RNA narnavirus]	24.5	617	332	23	473	2044	184	759	9.22e-16	85.5
Contig514	YP_009330065.1	YP_009330065.1 RNA-dependent RNA polymerase [Hubei narna-like virus 18]	35.1	704	370	21	2316	247	22	652	6.76e-102	333
Contig514	YP_009337792.1	YP_009337792.1 RNA-dependent RNA polymerase [Hubei narna-like virus 19]	34.7	665	362	21	2316	349	74	675	7.85e-94	313
Contig514	NP_660178.1	NP_660178.1 RNA-dependent RNA polymerase [Saccharomyces 20S RNA narnavirus]	26.5	570	334	26	2160	565	130	652	2.91e-19	96.7
Contig514	NP_660177.1	NP_660177.1 RNA-dependent RNA polymerase [Saccharomyces 23S RNA narnavirus]	24.6	617	331	23	2091	520	184	759	1.03e-16	88.6
Contig514	YP_009337087.1	YP_009337087.1 RNA-dependent RNA polymerase [Hubei narna-like virus 4]	24.5	229	156	7	1716	1063	331	553	2.08e-06	55.1
Contig523	NP_872499.1	NP_872499.1 v-ubi [Adoxophyes orana granulovirus]	36.5	74	47	0	125	346	3	76	4.46e-09	55.1
Contig523	YP_009119676.1	YP_009119676.1 ubiquitin domain-containing protein [Pandoravirus inopinatum]	35.2	71	46	0	131	343	186	256	2.70e-06	50.1
Contig528	YP_009109695.1	YP_009109695.1 endonuclease [Baboon endogenous virus strain M7]	64.8	54	19	0	381	220	139	192	7.22e-13	75.5
Contig528	NP_056790.1	NP_056790.1 pol polyprotein, partial [Gibbon ape leukemia virus]	66.7	54	18	0	381	220	908	961	1.88e-12	75.9
Contig528	YP_009109692.1	YP_009109692.1 polyprotein [Baboon endogenous virus strain M7]	64.8	54	19	0	381	220	944	997	2.49e-12	75.5
Contig528	YP_009109689.1	YP_009109689.1 gag-pol precursor polyprotein [Baboon endogenous virus strain M7]	64.8	54	19	0	381	220	1474	1527	2.76e-12	75.5
Contig528	YP_009513211.1	YP_009513211.1 pol protein [Koala retrovirus]	64.8	54	19	0	381	220	870	923	7.18e-12	73.9
Contig529	YP_009109695.1	YP_009109695.1 endonuclease [Baboon endogenous virus strain M7]	63.0	54	19	1	377	219	139	192	2.40e-11	70.9
Contig529	NP_056790.1	NP_056790.1 pol polyprotein, partial [Gibbon ape leukemia virus]	64.8	54	18	1	377	219	908	961	5.27e-11	71.2
Contig529	YP_009109692.1	YP_009109692.1 polyprotein [Baboon endogenous virus strain M7]	63.0	54	19	1	377	219	944	997	6.97e-11	70.9
Contig529	YP_009109689.1	YP_009109689.1 gag-pol precursor polyprotein [Baboon endogenous virus strain M7]	63.0	54	19	1	377	219	1474	1527	7.67e-11	70.9
Contig529	YP_009513211.1	YP_009513211.1 pol protein [Koala retrovirus]	30.0	220	123	4	1542	946	351	560	1.17e-10	70.1
Contig530	YP_009109695.1	YP_009109695.1 endonuclease [Baboon endogenous virus strain M7]	64.8	54	19	0	4599	4438	139	192	1.33e-12	75.5
Contig530	NP_056790.1	NP_056790.1 pol polyprotein, partial [Gibbon ape leukemia virus]	66.7	54	18	0	4599	4438	908	961	3.56e-12	75.9
Contig530	YP_009109692.1	YP_009109692.1 polyprotein [Baboon endogenous virus strain M7]	64.8	54	19	0	4599	4438	944	997	4.71e-12	75.5
Contig530	YP_009109689.1	YP_009109689.1 gag-pol precursor polyprotein [Baboon endogenous virus strain M7]	64.8	54	19	0	4599	4438	1474	1527	5.23e-12	75.5
Contig530	YP_009513211.1	YP_009513211.1 pol protein [Koala retrovirus]	64.8	54	19	0	4599	4438	870	923	1.36e-11	73.9
Contig531	NP_056789.1	NP_056789.1 gag polyprotein [Gibbon ape leukemia virus]	72.6	73	20	0	3120	2902	1	73	8.25e-29	125
Contig531	YP_001165469.3	YP_001165469.3 hypothetical protein WMSV_gp1, partial [Woolly monkey sarcoma virus]	60.4	101	40	0	3123	2821	89	189	1.71e-28	125
Contig531	YP_009513210.1	YP_009513210.1 gag protein [Koala retrovirus]	72.6	73	20	0	3120	2902	1	73	2.66e-28	124
Contig531	YP_009109696.1	YP_009109696.1 p12 protein [Baboon endogenous virus strain M7]	67.7	65	21	0	3120	2926	1	65	1.35e-23	99.8
Contig531	NP_041217.1	NP_041217.1 precursor protein PR-gag [Spleen focus-forming virus]	62.3	69	26	0	3120	2914	1	69	6.01e-23	100
Contig547	YP_003987440.1	YP_003987440.1 probable cholinesterase [Acanthamoeba polyphaga mimivirus]	34.0	191	108	7	469	1014	25	206	4.31e-23	103
Contig547	YP_004895032.1	YP_004895032.1 putative cholinesterase [Megavirus chiliensis]	31.6	212	124	8	406	1014	7	206	1.06e-22	102
Contig547	YP_010788378.1	YP_010788378.1 cholinesterase [Megavirus baoshan]	30.2	212	127	8	406	1014	7	206	1.18e-21	99.0
Contig547	YP_010779936.1	YP_010779936.1 hypothetical protein QJ854_gp081 [Moumouvirus goulette]	31.9	191	112	7	469	1014	26	207	1.18e-21	99.0
Contig547	YP_009481512.1	YP_009481512.1 Carboxylic ester hydrolase [Pandoravirus macleodensis]	29.6	179	110	5	493	1017	37	203	6.78e-18	87.8
